罗珊克	181517	50	50	37	25	44
卞雅	181518	50	50	37	28	41
金泓朋	181519	50	50	35	25	39
董怡玲	181520	50	50	35	24	45
安弘	181521	50	50	37	24	45
凌希	181522	50	50	38	30	45
卞娜芳	181523	50	50	37	30	44
姜月维	181524	50	49	39	25	39
麻建艺	181525	50	50	40	30	43
凤炎	181526	50	50	40	29	44
戴珍枝	181527	50	50	37	26	39
齐苑	181528	50	50	36	25	45
明憧吉	181529	49	50	39	26	42
郝妍	181530	50	50	39	23	45
祁亨轮	181531	50	50	39	29	39
康丹薇	181532	50	50	38	30	45
霍琴	181533	50	50	39	27	45
华辰	181534	50	50	37	23	40
尹先雅	181535	50	50	36	23	40
昝妍琳	181536	50	50	37	27	45
王娴瑞	181601	50	50	40	28	43
鲁元风	181602	50	50	38	26	41
屈婷	181603	50	49	37	26	44
夏羽丹	181604	50	50	39	24	41
童固	181605	50	50	36	26	43
吴宁姬	181606	50	50	35	24	41
元奕	181607	50	50	38	28	40
卫泽珍	181608	50	50	36	27	40
陈怡婉	181609	50	50	40	27	42
苏舒晓	181610	50	50	35	24	41
梁晴钧	181611	50	50	39	29	40
童之	181612	50	50	35	24	42
林佩	181613	50	50	39	24	42
冯思	181614	50	50	36	27	41
童苑勤	181615	50	50	36	30	39
纪晨	181616	50	50	40	29	39
郝眉晴	181617	50	50	40	29	42
伏泓	181618	50	50	38	23	41
贺慧云	181619	50	50	40	25	40
湛斌怡	181620	50	50	39	29	40
管露妤	181621	50	50	39	25	40
杜浩梦	181622	50	50	36	30	39
蔡瑗	181623	50	50	40	29	41
秦源铎	181624	50	50	38	26	45
夏昭	181625	50	50	40	24	43
戴珍	181626	50	50	39	27	40
凤珍	181627	50	50	39	27	44
柏毓	181628	50	50	36	28	41
熊憧炎	181629	50	50	36	24	45
祝亮莹	181630	50	50	39	26	40
昌浩莹	181631	50	50	35	29	43
费克香	181632	50	50	35	24	41
